Year,Month,Day,Mean_Temp_C,Humidity_Percent,Rainfall_mm
1978.0,11.0,9.0,22.7,73.0,0.0
1978.0,11.0,10.0,22.4,81.0,13.2
1978.0,11.0,11.0,21.0,89.0,27.4
1978.0,11.0,12.0,21.3,74.0,0.0
1978.0,11.0,13.0,21.3,75.0,0.1
1978.0,11.0,15.0,21.5,88.0,14.8
1978.0,11.0,16.0,22.1,84.0,0.0
1978.0,11.0,18.0,22.9,83.0,0.0
1978.0,11.0,19.0,22.1,74.0,0.0
1978.0,11.0,20.0,19.9,71.0,0.0
1978.0,11.0,21.0,19.9,71.0,0.0
1978.0,11.0,22.0,21.0,70.0,0.0
1978.0,11.0,23.0,20.1,67.0,0.0
1978.0,11.0,24.0,20.3,73.0,0.0
1978.0,11.0,25.0,20.2,74.0,0.0
1978.0,11.0,26.0,20.7,74.0,0.0
1978.0,11.0,27.0,18.6,65.0,0.0
1978.0,11.0,28.0,16.5,61.0,0.0
1978.0,11.0,29.0,15.7,59.0,0.0
1978.0,11.0,30.0,17.2,63.0,0.0
1978.0,12.0,1.0,19.0,59.0,0.0
1978.0,12.0,2.0,18.5,62.0,0.0
1978.0,12.0,3.0,19.4,73.0,0.0
1978.0,12.0,4.0,22.0,70.0,0.0
1978.0,12.0,5.0,20.9,66.0,0.0
1978.0,12.0,6.0,20.0,76.0,0.0
1978.0,12.0,7.0,19.9,76.0,0.0
1978.0,12.0,8.0,21.0,77.0,0.0
1978.0,12.0,9.0,22.2,79.0,0.0
1978.0,12.0,10.0,21.6,71.0,0.0
1978.0,12.0,11.0,16.5,49.0,0.0
1978.0,12.0,12.0,17.3,64.0,0.0
1978.0,12.0,13.0,18.8,75.0,0.0
1978.0,12.0,14.0,19.5,47.0,0.0
1978.0,12.0,15.0,17.6,52.0,0.0
1978.0,12.0,16.0,17.5,69.0,0.0
1978.0,12.0,17.0,18.5,68.0,0.0
1978.0,12.0,18.0,20.0,76.0,0.0
1978.0,12.0,19.0,19.4,77.0,0.0
1978.0,12.0,20.0,17.1,79.0,0.4
1978.0,12.0,21.0,16.4,76.0,0.4
1978.0,12.0,22.0,16.9,67.0,0.0
1978.0,12.0,23.0,16.9,64.0,0.0
1978.0,12.0,24.0,14.8,88.0,9.6
1978.0,12.0,25.0,16.5,91.0,4.5
1978.0,12.0,26.0,18.0,89.0,0.4
1978.0,12.0,27.0,19.5,83.0,0.0
1978.0,12.0,28.0,18.4,72.0,0.0
1978.0,12.0,29.0,17.9,78.0,0.0
1978.0,12.0,30.0,17.0,72.0,0.0
1978.0,12.0,31.0,17.3,77.0,0.0
1979.0,1.0,1.0,17.6,77.0,0.0
1979.0,1.0,2.0,17.5,73.0,0.0
1979.0,1.0,3.0,18.4,77.0,0.0
1979.0,1.0,4.0,18.3,79.0,0.0
1979.0,1.0,5.0,17.8,78.0,0.0
1979.0,1.0,6.0,18.2,68.0,0.0
1979.0,1.0,9.0,19.3,75.0,0.0
1979.0,1.0,10.0,20.3,84.0,0.0
1979.0,1.0,11.0,19.6,86.0,0.0
1979.0,1.0,12.0,19.0,85.0,1.1
1979.0,1.0,13.0,17.6,77.0,0.0
1979.0,1.0,14.0,17.6,83.0,0.1
1979.0,1.0,15.0,10.6,91.0,17.3
1979.0,1.0,16.0,12.7,89.0,0.3
1979.0,1.0,17.0,17.2,89.0,0.1
1979.0,1.0,18.0,18.2,81.0,0.0
1979.0,1.0,19.0,15.4,75.0,0.0
1979.0,1.0,20.0,16.7,79.0,0.0
1979.0,1.0,21.0,17.4,78.0,0.0
1979.0,1.0,22.0,17.2,76.0,0.0
1979.0,1.0,23.0,17.4,77.0,0.0
1979.0,1.0,24.0,18.1,81.0,0.0
1979.0,1.0,25.0,19.1,82.0,0.0
1979.0,1.0,26.0,19.4,84.0,0.0
1979.0,1.0,27.0,20.0,86.0,0.0
1979.0,1.0,28.0,20.7,88.0,0.0
1979.0,1.0,29.0,20.6,92.0,4.4
1979.0,1.0,30.0,16.8,90.0,11.8
1979.0,1.0,31.0,9.8,67.0,10.0
1979.0,2.0,1.0,10.0,50.0,0.0
1979.0,2.0,2.0,12.9,68.0,0.0
1979.0,2.0,4.0,15.0,88.0,0.5
1979.0,2.0,6.0,16.1,72.0,0.0
1979.0,2.0,7.0,17.3,77.0,0.0
1979.0,2.0,8.0,18.8,78.0,0.0
1979.0,2.0,9.0,18.8,82.0,0.0
1979.0,2.0,10.0,19.8,85.0,0.0
1979.0,2.0,11.0,19.7,84.0,0.0
1979.0,2.0,12.0,20.1,82.0,0.0
1979.0,2.0,13.0,20.4,84.0,0.2
1979.0,2.0,14.0,20.1,79.0,0.4
1979.0,2.0,15.0,20.6,73.0,0.0
1979.0,2.0,16.0,18.4,61.0,0.0
1979.0,2.0,17.0,19.4,70.0,0.0
1979.0,2.0,18.0,19.6,75.0,0.0
1979.0,2.0,19.0,20.3,80.0,0.0
1979.0,2.0,20.0,21.5,85.0,0.0
1979.0,2.0,22.0,24.4,84.0,0.1
1979.0,2.0,23.0,23.6,90.0,0.2
1979.0,2.0,25.0,22.5,91.0,2.8
1979.0,2.0,26.0,17.7,70.0,0.0
1979.0,2.0,27.0,17.7,68.0,1.4
1979.0,2.0,28.0,14.8,79.0,3.8
1979.0,3.0,1.0,14.3,79.0,9.8
1979.0,3.0,2.0,14.6,87.0,1.0
1979.0,3.0,3.0,16.8,77.0,0.0
1979.0,3.0,9.0,23.0,88.0,0.0
1979.0,3.0,10.0,24.5,84.0,0.0
1979.0,3.0,11.0,24.6,89.0,0.0
1979.0,3.0,12.0,23.8,90.0,1.9
1979.0,3.0,13.0,20.6,94.0,2.3
1979.0,3.0,14.0,17.3,86.0,12.1
1979.0,3.0,15.0,16.7,90.0,0.6
1979.0,3.0,16.0,17.8,95.0,0.4
1979.0,3.0,18.0,16.5,93.0,3.0
1979.0,3.0,19.0,17.6,96.0,2.4
1979.0,3.0,20.0,17.6,90.0,8.4
1979.0,3.0,22.0,17.5,90.0,10.0
1979.0,3.0,23.0,19.3,85.0,2.7
1979.0,3.0,24.0,17.8,83.0,5.2
1979.0,3.0,25.0,17.4,89.0,0.1
1979.0,3.0,26.0,17.9,95.0,11.6
1979.0,3.0,27.0,18.0,96.0,0.4
1979.0,3.0,29.0,23.7,91.0,0.0
1979.0,3.0,31.0,25.5,84.0,0.0
1979.0,4.0,2.0,20.5,92.0,61.2
1979.0,4.0,3.0,15.4,93.0,62.3
1979.0,4.0,4.0,15.7,89.0,9.9
1979.0,4.0,5.0,16.0,92.0,17.0
1979.0,4.0,6.0,18.1,95.0,16.1
1979.0,4.0,7.0,22.1,96.0,0.2
1979.0,4.0,8.0,21.7,96.0,3.2
1979.0,4.0,9.0,18.9,90.0,2.2
1979.0,4.0,10.0,18.7,86.0,1.5
1979.0,4.0,11.0,20.8,86.0,0.0
1979.0,4.0,12.0,21.7,86.0,0.0
1979.0,4.0,13.0,21.6,85.0,0.0
1979.0,4.0,14.0,20.3,72.0,0.0
1979.0,4.0,16.0,23.4,80.0,0.0
1979.0,4.0,17.0,22.3,74.0,0.0
1979.0,4.0,19.0,23.0,90.0,52.4
1979.0,4.0,20.0,20.8,83.0,0.9
1979.0,4.0,22.0,21.9,78.0,0.0
1979.0,4.0,24.0,25.6,84.0,0.0
1979.0,4.0,25.0,26.1,86.0,0.0
1979.0,4.0,26.0,27.3,74.0,0.0
1979.0,4.0,27.0,23.7,79.0,0.0
1979.0,4.0,29.0,23.1,92.0,7.6
1979.0,4.0,30.0,25.1,87.0,0.0
1979.0,5.0,1.0,26.1,86.0,0.0
1979.0,5.0,2.0,21.5,91.0,13.5
1979.0,5.0,3.0,20.7,92.0,45.7
1979.0,5.0,4.0,21.6,94.0,3.5
1979.0,5.0,7.0,25.0,92.0,0.0
1979.0,5.0,8.0,26.3,87.0,0.0
1979.0,5.0,9.0,26.4,86.0,0.0
1979.0,5.0,10.0,27.2,83.0,0.0
1979.0,5.0,11.0,25.7,90.0,5.3
1979.0,5.0,12.0,24.1,94.0,5.8
1979.0,5.0,13.0,25.2,95.0,68.3
1979.0,5.0,14.0,25.1,95.0,24.2
1979.0,5.0,15.0,22.6,95.0,69.2
1979.0,5.0,16.0,21.6,90.0,2.7
1979.0,5.0,17.0,21.5,82.0,7.5
1979.0,5.0,18.0,22.2,73.0,0.3
1979.0,5.0,19.0,23.3,64.0,0.0
1979.0,5.0,20.0,24.9,58.0,0.0
1979.0,5.0,21.0,24.7,82.0,0.2
1979.0,5.0,22.0,26.4,84.0,0.0
1979.0,5.0,24.0,25.4,89.0,33.0
1979.0,5.0,26.0,26.5,84.0,0.0
1979.0,5.0,28.0,25.3,93.0,24.6
1979.0,5.0,29.0,24.0,91.0,7.0
1979.0,5.0,30.0,24.2,90.0,0.1
1979.0,5.0,31.0,24.2,87.0,0.7
1979.0,6.0,1.0,25.2,69.0,0.0
1979.0,6.0,2.0,25.3,83.0,0.0
1979.0,6.0,3.0,26.5,82.0,0.0
1979.0,6.0,4.0,27.0,82.0,0.0
1979.0,6.0,5.0,26.9,82.0,0.0
1979.0,6.0,6.0,27.9,84.0,0.0
1979.0,6.0,7.0,27.0,88.0,36.4
1979.0,6.0,8.0,26.1,91.0,9.6
1979.0,6.0,9.0,25.9,93.0,34.4
1979.0,6.0,10.0,27.7,86.0,36.8
1979.0,6.0,11.0,24.9,92.0,113.6
1979.0,6.0,13.0,23.8,91.0,5.9
1979.0,6.0,14.0,24.9,84.0,2.7
1979.0,6.0,15.0,26.0,82.0,0.0
1979.0,6.0,16.0,26.5,82.0,0.0
1979.0,6.0,17.0,25.7,90.0,7.4
1979.0,6.0,18.0,26.6,89.0,0.8
1979.0,6.0,19.0,28.1,88.0,0.1
1979.0,6.0,20.0,28.5,85.0,0.0
1979.0,6.0,21.0,28.5,83.0,0.0
1979.0,6.0,22.0,28.9,84.0,1.0
1979.0,6.0,23.0,28.6,86.0,3.3
1979.0,6.0,24.0,28.2,86.0,2.9
1979.0,6.0,25.0,28.3,85.0,2.6
1979.0,6.0,26.0,27.8,87.0,3.2
1979.0,6.0,27.0,28.2,87.0,12.5
1979.0,6.0,28.0,28.6,84.0,6.2
1979.0,6.0,29.0,27.5,90.0,62.4
1979.0,6.0,30.0,26.9,90.0,36.4
1979.0,7.0,1.0,27.5,90.0,44.8
1979.0,7.0,2.0,28.3,87.0,12.7
1979.0,7.0,3.0,29.1,83.0,0.8
1979.0,7.0,4.0,29.7,77.0,0.0
1979.0,7.0,5.0,30.1,76.0,0.7
1979.0,7.0,6.0,28.0,88.0,12.5
1979.0,7.0,8.0,29.3,82.0,0.0
1979.0,7.0,9.0,29.7,79.0,0.0
1979.0,7.0,10.0,29.2,80.0,2.2
1979.0,7.0,11.0,29.2,80.0,3.8
1979.0,7.0,13.0,29.8,79.0,0.8
1979.0,7.0,16.0,29.7,75.0,0.1
1979.0,7.0,18.0,30.1,76.0,0.0
1979.0,7.0,20.0,30.1,76.0,0.8
1979.0,7.0,23.0,29.5,74.0,0.0
1979.0,7.0,24.0,29.4,73.0,0.0
1979.0,7.0,25.0,29.4,74.0,0.0
1979.0,7.0,26.0,29.4,73.0,0.0
1979.0,7.0,28.0,29.7,77.0,0.0
1979.0,7.0,29.0,28.7,83.0,31.4
1979.0,7.0,30.0,25.8,92.0,129.3
1979.0,7.0,31.0,25.9,95.0,99.5
1979.0,8.0,1.0,28.3,82.0,0.0
1979.0,8.0,2.0,26.6,86.0,209.0
1979.0,8.0,3.0,26.1,92.0,26.0
1979.0,8.0,4.0,26.2,90.0,52.4
1979.0,8.0,5.0,28.0,81.0,0.0
1979.0,8.0,7.0,28.4,82.0,6.6
1979.0,8.0,8.0,27.6,87.0,29.8
1979.0,8.0,9.0,26.0,91.0,70.5
1979.0,8.0,10.0,25.7,94.0,63.0
1979.0,8.0,11.0,27.2,92.0,26.1
1979.0,8.0,12.0,26.8,92.0,34.9
1979.0,8.0,13.0,28.1,87.0,0.1
1979.0,8.0,14.0,29.2,81.0,0.0
1979.0,8.0,15.0,29.7,81.0,0.0
1979.0,8.0,16.0,29.8,81.0,0.0
1979.0,8.0,17.0,28.2,86.0,35.1
1979.0,8.0,18.0,27.9,87.0,18.5
1979.0,8.0,19.0,27.4,89.0,59.3
1979.0,8.0,20.0,28.8,83.0,2.0
1979.0,8.0,23.0,28.1,87.0,8.8
1979.0,8.0,24.0,27.8,84.0,0.2
1979.0,8.0,25.0,28.0,84.0,4.1
1979.0,8.0,26.0,28.1,86.0,7.8
1979.0,8.0,27.0,29.5,79.0,0.0
1979.0,8.0,28.0,28.8,82.0,0.0
1979.0,8.0,29.0,27.8,82.0,0.6
1979.0,8.0,30.0,26.9,85.0,1.5
1979.0,8.0,31.0,26.6,87.0,50.6
1979.0,9.0,1.0,26.1,88.0,6.3
1979.0,9.0,2.0,26.3,87.0,2.3
1979.0,9.0,3.0,27.2,80.0,0.0
1979.0,9.0,4.0,27.5,83.0,1.2
1979.0,9.0,5.0,28.0,83.0,2.5
1979.0,9.0,6.0,27.8,84.0,4.7
1979.0,9.0,7.0,28.2,84.0,3.9
1979.0,9.0,8.0,28.8,81.0,0.0
1979.0,9.0,10.0,26.6,83.0,0.6
1979.0,9.0,11.0,25.3,92.0,64.2
1979.0,9.0,12.0,25.6,89.0,23.6
1979.0,9.0,13.0,27.6,84.0,0.0
1979.0,9.0,14.0,28.6,79.0,0.0
1979.0,9.0,15.0,29.2,78.0,0.0
1979.0,9.0,16.0,29.4,77.0,0.0
1979.0,9.0,18.0,27.1,81.0,15.3
1979.0,9.0,19.0,27.5,79.0,7.9
1979.0,9.0,20.0,27.4,83.0,12.5
1979.0,9.0,21.0,28.3,78.0,0.0
1979.0,9.0,23.0,25.3,89.0,245.2
1979.0,9.0,24.0,26.2,89.0,7.5
1979.0,9.0,25.0,25.6,87.0,31.6
1979.0,9.0,26.0,25.3,89.0,77.0
1979.0,9.0,27.0,25.7,74.0,0.0
1979.0,9.0,28.0,25.3,66.0,0.0
1979.0,9.0,29.0,25.4,67.0,0.0
1979.0,9.0,30.0,25.4,63.0,0.0
1979.0,10.0,1.0,26.2,63.0,0.0
1979.0,10.0,2.0,26.5,60.0,0.0
1979.0,10.0,3.0,26.6,47.0,0.0
1979.0,10.0,4.0,25.4,37.0,0.0
1979.0,10.0,5.0,24.4,40.0,0.0
1979.0,10.0,6.0,24.1,47.0,0.0
1979.0,10.0,7.0,24.1,58.0,0.0
1979.0,10.0,8.0,24.5,66.0,0.0
1979.0,10.0,9.0,24.7,66.0,0.0
1979.0,10.0,10.0,25.0,67.0,0.0
1979.0,10.0,11.0,25.7,62.0,0.0
1979.0,10.0,12.0,25.3,62.0,0.0
1979.0,10.0,13.0,24.8,61.0,0.0
1979.0,10.0,14.0,24.9,64.0,0.0
1979.0,10.0,15.0,25.4,66.0,0.0
1979.0,10.0,16.0,25.6,71.0,0.0
1979.0,10.0,17.0,26.4,48.0,0.0
1979.0,10.0,18.0,24.7,44.0,0.0
1979.0,10.0,19.0,23.7,53.0,0.0
1979.0,10.0,20.0,24.5,68.0,0.0
1979.0,10.0,21.0,25.1,52.0,0.0
1979.0,10.0,22.0,23.3,64.0,0.0
1979.0,10.0,23.0,22.9,66.0,0.0
1979.0,10.0,24.0,23.2,68.0,0.0
1979.0,10.0,25.0,23.4,71.0,0.0
1979.0,10.0,26.0,23.6,70.0,0.0
1979.0,10.0,27.0,24.0,70.0,0.0
1979.0,10.0,28.0,24.2,76.0,0.0
1979.0,10.0,29.0,24.9,72.0,0.0
1979.0,10.0,30.0,24.6,64.0,0.0
1979.0,10.0,31.0,24.8,56.0,0.0
1979.0,11.0,1.0,24.6,59.0,0.0
1979.0,11.0,2.0,23.9,76.0,3.8
1979.0,11.0,4.0,23.4,87.0,7.3
1979.0,11.0,5.0,24.5,67.0,0.1
1979.0,11.0,6.0,23.0,48.0,0.0
1979.0,11.0,10.0,24.8,82.0,0.0
1979.0,11.0,11.0,24.4,72.0,0.0
1979.0,11.0,12.0,22.4,63.0,0.0
1979.0,11.0,13.0,18.7,47.0,0.0
1979.0,11.0,14.0,18.4,46.0,0.0
1979.0,11.0,15.0,20.7,61.0,0.0
1979.0,11.0,16.0,23.0,68.0,0.0
1979.0,11.0,18.0,16.5,37.0,0.0
1979.0,11.0,19.0,14.2,37.0,0.0
1979.0,11.0,20.0,18.0,60.0,0.0
1979.0,11.0,21.0,20.1,69.0,0.0
1979.0,11.0,24.0,16.9,54.0,0.0
1979.0,11.0,26.0,16.9,40.0,0.0
1979.0,11.0,27.0,17.4,48.0,0.0
1979.0,11.0,28.0,17.7,34.0,0.0
1979.0,11.0,29.0,15.7,41.0,0.0
1979.0,11.0,30.0,17.0,64.0,0.0
1979.0,12.0,1.0,18.8,64.0,0.0
1979.0,12.0,2.0,17.9,63.0,0.0
1979.0,12.0,4.0,20.2,68.0,0.0
1979.0,12.0,5.0,20.7,75.0,0.0
1979.0,12.0,6.0,20.2,77.0,0.0
1979.0,12.0,7.0,20.7,79.0,0.0
1979.0,12.0,8.0,20.3,72.0,0.0
1979.0,12.0,9.0,19.7,72.0,0.0
1979.0,12.0,10.0,19.6,70.0,0.0
1979.0,12.0,11.0,19.0,73.0,0.0
1979.0,12.0,12.0,18.2,60.0,0.0
1979.0,12.0,13.0,16.1,60.0,0.0
1979.0,12.0,14.0,16.4,69.0,0.0
1979.0,12.0,15.0,16.9,66.0,0.0
1979.0,12.0,16.0,17.8,72.0,0.0
1979.0,12.0,17.0,18.6,78.0,0.0
1979.0,12.0,18.0,19.4,86.0,0.2
1979.0,12.0,19.0,21.0,89.0,0.0
1979.0,12.0,20.0,20.8,86.0,0.0
1979.0,12.0,21.0,21.0,84.0,0.0
1979.0,12.0,22.0,20.2,86.0,0.0
1979.0,12.0,24.0,15.2,59.0,0.0
1979.0,12.0,25.0,15.0,56.0,0.0
1979.0,12.0,26.0,16.4,68.0,0.0
1979.0,12.0,27.0,16.6,70.0,0.0
1979.0,12.0,28.0,17.3,75.0,0.0
1979.0,12.0,29.0,18.1,80.0,0.0
1979.0,12.0,30.0,17.9,81.0,0.0
1979.0,12.0,31.0,18.6,75.0,0.0
1980.0,1.0,1.0,18.8,79.0,0.0
1980.0,1.0,2.0,19.2,83.0,0.0
1980.0,1.0,3.0,19.4,85.0,0.0
1980.0,1.0,4.0,18.1,77.0,0.0
1980.0,1.0,5.0,15.1,67.0,0.0
1980.0,1.0,6.0,18.0,68.0,0.0
1980.0,1.0,7.0,15.1,59.0,0.0
1980.0,1.0,9.0,17.1,57.0,0.0
1980.0,1.0,10.0,16.5,71.0,0.0
1980.0,1.0,11.0,17.2,78.0,0.0
1980.0,1.0,12.0,18.5,84.0,0.0
1980.0,1.0,13.0,16.8,66.0,0.0
1980.0,1.0,14.0,13.3,67.0,0.0
1980.0,1.0,16.0,16.1,72.0,0.0
1980.0,1.0,17.0,16.2,75.0,3.5
1980.0,1.0,18.0,15.7,64.0,0.0
1980.0,1.0,19.0,16.9,74.0,0.0
1980.0,1.0,20.0,17.1,72.0,0.0
1980.0,1.0,21.0,15.7,73.0,0.0
1980.0,1.0,23.0,15.9,69.0,0.0
1980.0,1.0,24.0,16.8,73.0,0.0
1980.0,1.0,25.0,18.2,81.0,0.0
1980.0,1.0,26.0,18.6,86.0,0.0
1980.0,1.0,27.0,18.6,88.0,0.0
1980.0,1.0,28.0,19.8,91.0,0.4
1980.0,1.0,29.0,21.0,86.0,0.4
1980.0,1.0,30.0,11.6,63.0,0.0
1980.0,1.0,31.0,8.1,63.0,0.0
1980.0,2.0,1.0,9.7,78.0,3.3
1980.0,2.0,2.0,10.9,91.0,13.9
1980.0,2.0,3.0,12.8,94.0,0.3
1980.0,2.0,4.0,12.2,90.0,2.9
1980.0,2.0,7.0,9.5,86.0,0.3
1980.0,2.0,9.0,8.2,82.0,3.8
1980.0,2.0,10.0,10.9,78.0,0.3
1980.0,2.0,11.0,12.8,76.0,0.0
1980.0,2.0,12.0,14.2,76.0,0.0
1980.0,2.0,13.0,14.6,74.0,0.0
1980.0,2.0,14.0,15.5,71.0,0.0
1980.0,2.0,15.0,14.9,67.0,0.0
1980.0,2.0,16.0,14.8,76.0,0.0
1980.0,2.0,17.0,14.7,80.0,2.8
1980.0,2.0,19.0,19.4,83.0,0.0
1980.0,2.0,20.0,17.4,83.0,0.0
1980.0,2.0,23.0,15.6,85.0,5.0
1980.0,2.0,24.0,16.4,85.0,0.0
1980.0,2.0,25.0,16.2,83.0,4.4
1980.0,2.0,26.0,18.4,92.0,2.5
1980.0,2.0,27.0,18.1,77.0,15.0
1980.0,2.0,28.0,15.9,77.0,0.0
1980.0,2.0,29.0,17.1,78.0,0.0
1980.0,3.0,1.0,20.0,94.0,1.3
1980.0,3.0,4.0,22.3,92.0,0.3
1980.0,3.0,5.0,19.4,94.0,1.3
1980.0,3.0,6.0,18.4,95.0,73.2
1980.0,3.0,8.0,23.5,88.0,0.6
1980.0,3.0,9.0,22.7,87.0,0.0
1980.0,3.0,10.0,17.8,83.0,0.2
1980.0,3.0,13.0,17.5,82.0,0.0
1980.0,3.0,14.0,18.8,86.0,0.0
1980.0,3.0,15.0,16.4,82.0,0.0
1980.0,3.0,16.0,18.1,80.0,0.0
1980.0,3.0,20.0,20.9,77.0,0.0
1980.0,3.0,21.0,22.2,84.0,0.0
1980.0,3.0,22.0,22.5,83.0,0.0
1980.0,3.0,24.0,18.2,71.0,0.0
1980.0,3.0,25.0,19.1,73.0,0.0
1980.0,3.0,26.0,19.7,79.0,0.0
1980.0,3.0,29.0,22.2,83.0,0.0
1980.0,3.0,31.0,22.2,90.0,0.0
1980.0,4.0,7.0,21.7,88.0,0.0
1980.0,4.0,10.0,20.4,84.0,1.0
1980.0,4.0,12.0,22.1,93.0,13.6
1980.0,4.0,13.0,22.5,94.0,69.0
1980.0,4.0,14.0,18.0,64.0,0.0
1980.0,4.0,15.0,18.6,68.0,0.0
1980.0,4.0,16.0,20.2,64.0,0.0
1980.0,4.0,17.0,22.1,56.0,0.0
1980.0,4.0,18.0,23.3,78.0,0.0
1980.0,4.0,19.0,24.8,84.0,0.0
1980.0,4.0,21.0,25.7,88.0,0.4
1980.0,4.0,22.0,25.6,91.0,6.3
1980.0,4.0,23.0,22.2,93.0,1.2
1980.0,4.0,24.0,22.1,92.0,3.1
1980.0,4.0,25.0,20.2,93.0,8.0
1980.0,4.0,26.0,19.1,93.0,17.5
1980.0,4.0,27.0,21.8,92.0,0.0
1980.0,4.0,29.0,26.1,86.0,0.0
1980.0,5.0,2.0,22.5,87.0,0.6
1980.0,5.0,3.0,22.9,94.0,86.2
1980.0,5.0,4.0,23.2,93.0,21.3
1980.0,5.0,5.0,25.5,90.0,35.9
1980.0,5.0,6.0,24.3,94.0,9.7
1980.0,5.0,7.0,21.9,93.0,10.5
1980.0,5.0,8.0,22.7,96.0,58.9
1980.0,5.0,9.0,22.3,86.0,0.1
1980.0,5.0,10.0,21.0,83.0,0.5
1980.0,5.0,11.0,21.7,93.0,0.6
1980.0,5.0,12.0,24.7,92.0,0.0
1980.0,5.0,13.0,26.5,89.0,0.0
1980.0,5.0,14.0,26.9,86.0,0.0
1980.0,5.0,15.0,26.5,87.0,7.3
1980.0,5.0,16.0,24.0,92.0,7.5
1980.0,5.0,17.0,21.6,75.0,0.6
1980.0,5.0,18.0,23.4,69.0,0.0
1980.0,5.0,22.0,24.3,80.0,0.4
1980.0,5.0,23.0,25.8,82.0,14.9
1980.0,5.0,28.0,24.7,79.0,0.0
1980.0,5.0,29.0,26.2,83.0,0.0
1980.0,5.0,30.0,26.7,90.0,23.2
1980.0,5.0,31.0,28.1,82.0,0.0
1980.0,6.0,1.0,25.8,89.0,31.1
1980.0,6.0,2.0,25.4,85.0,0.1
1980.0,6.0,3.0,24.3,86.0,5.9
1980.0,6.0,4.0,23.3,90.0,12.6
1980.0,6.0,5.0,25.5,88.0,8.1
1980.0,6.0,6.0,26.5,86.0,0.0
1980.0,6.0,8.0,27.7,84.0,0.0
1980.0,6.0,9.0,28.2,83.0,0.0
1980.0,6.0,10.0,28.5,81.0,0.0
1980.0,6.0,11.0,29.2,80.0,0.0
1980.0,6.0,15.0,29.7,76.0,3.4
1980.0,6.0,16.0,29.7,77.0,0.0
1980.0,6.0,17.0,30.0,75.0,0.0
1980.0,6.0,18.0,29.8,77.0,0.0
1980.0,6.0,19.0,30.2,73.0,0.0
1980.0,6.0,20.0,30.4,71.0,0.0
1980.0,6.0,21.0,30.4,73.0,0.0
1980.0,6.0,22.0,30.7,75.0,0.0
1980.0,6.0,23.0,29.7,77.0,6.0
1980.0,6.0,24.0,29.9,75.0,1.0
1980.0,6.0,26.0,29.2,83.0,16.8
1980.0,6.0,27.0,27.2,86.0,30.3
1980.0,6.0,28.0,28.1,84.0,11.1
1980.0,6.0,29.0,27.6,87.0,24.5
1980.0,6.0,30.0,29.1,84.0,0.0
1980.0,7.0,1.0,29.2,77.0,0.0
1980.0,7.0,2.0,30.0,76.0,0.0
1980.0,7.0,3.0,29.7,79.0,0.0
1980.0,7.0,4.0,29.8,78.0,3.4
1980.0,7.0,5.0,29.9,78.0,2.7
1980.0,7.0,7.0,29.8,78.0,4.8
1980.0,7.0,8.0,29.8,80.0,13.5
1980.0,7.0,9.0,30.3,77.0,0.0
1980.0,7.0,10.0,31.1,79.0,5.6
1980.0,7.0,11.0,27.8,89.0,71.0
1980.0,7.0,12.0,26.8,89.0,73.9
1980.0,7.0,13.0,27.6,89.0,17.4
1980.0,7.0,14.0,27.0,88.0,22.9
1980.0,7.0,15.0,28.7,83.0,0.0
1980.0,7.0,16.0,29.2,82.0,0.0
1980.0,7.0,17.0,29.4,78.0,1.6
1980.0,7.0,18.0,28.0,85.0,13.7
1980.0,7.0,19.0,27.1,82.0,22.5
1980.0,7.0,20.0,28.6,83.0,0.0
1980.0,7.0,21.0,29.2,75.0,0.0
1980.0,7.0,22.0,27.9,81.0,40.7
1980.0,7.0,23.0,26.8,90.0,21.2
1980.0,7.0,25.0,29.0,81.0,0.0
1980.0,7.0,26.0,28.4,84.0,38.7
1980.0,7.0,27.0,26.5,81.0,41.4
1980.0,7.0,28.0,27.0,88.0,56.2
1980.0,7.0,29.0,28.8,80.0,0.6
1980.0,7.0,30.0,28.7,79.0,2.3
1980.0,7.0,31.0,28.9,78.0,0.3
1980.0,8.0,2.0,29.2,77.0,0.5
1980.0,8.0,3.0,29.1,78.0,0.1
1980.0,8.0,4.0,29.5,80.0,0.0
1980.0,8.0,5.0,28.6,83.0,18.6
1980.0,8.0,6.0,29.1,82.0,3.0
1980.0,8.0,7.0,27.6,88.0,32.7
1980.0,8.0,9.0,27.5,88.0,21.7
1980.0,8.0,10.0,28.4,82.0,5.4
1980.0,8.0,11.0,28.9,77.0,0.0
1980.0,8.0,14.0,29.7,75.0,0.0
1980.0,8.0,15.0,29.5,77.0,0.0
1980.0,8.0,16.0,29.2,80.0,0.0
1980.0,8.0,17.0,29.0,76.0,15.3
1980.0,8.0,18.0,27.1,89.0,25.5
1980.0,8.0,19.0,28.3,82.0,15.6
1980.0,8.0,20.0,28.3,86.0,4.3
1980.0,8.0,21.0,29.1,79.0,0.8
1980.0,8.0,22.0,29.0,80.0,3.5
1980.0,8.0,23.0,28.8,85.0,6.1
1980.0,8.0,25.0,29.0,81.0,2.7
1980.0,8.0,26.0,29.2,82.0,0.0
1980.0,8.0,27.0,28.7,83.0,0.5
1980.0,8.0,28.0,29.2,82.0,0.0
1980.0,8.0,30.0,27.5,91.0,56.2
1980.0,8.0,31.0,27.9,88.0,37.5
1980.0,9.0,1.0,26.6,93.0,70.3
1980.0,9.0,2.0,26.2,91.0,37.9
1980.0,9.0,3.0,28.1,85.0,4.2
1980.0,9.0,4.0,28.7,79.0,0.0
